********************
Experiment,   Pi_Causal_5b
1173261,53 65 
1173261,53 3 
1173595,39 66 
1173612,06 69 
1177282 68 
1178097,8 74 
1178097,8 4 
1178411,51 66 
1178415,97 69 
1182118,87 68 
1182582,54 65 
1182582,54 1 
1196101,96 74 
1196101,96 65 
1196101,96 3 
1196195,39 66 
1196212,64 69 
1200116,19 68 
1200682,46 65 
1200682,46 1 
1221377,44 74 
1221377,44 65 
1221377,44 3 
1221559,6 66 
1221565,36 69 
1225385,04 68 
1239182,42 65 
1239182,42 1 
1241582,45 65 
1241582,45 1 
1248882,42 65 
1248882,42 1 
1253082,62 65 
1253082,62 1 
1266970,63 74 
1266970,63 4 
1267503,43 66 
1267517,05 69 
1270986,52 68 
1271514,51 74 
1271514,51 65 
1271514,51 3 
1271772,27 66 
1271786,95 69 
1274914,82 75 
1275020,03 66 
1275023,05 69 
1275067,02 75 
1275619,92 64 
1275623,72 68 
1275814,74 74 
1275814,74 65 
1275814,74 3 
1275996,09 66 
1276007,16 69 
1276307,57 75 
1276814,6 66 
1276824,41 69 
1276989,94 75 
1277053,67 66 
1277057,98 69 
1277282,47 65 
1277282,47 1 
1278465,87 75 
1278528,28 66 
1278542,55 69 
1278697,7 75 
1279044,54 66 
1279059,26 69 
1279826,52 68 
1280817,66 74 
1280817,66 65 
1280817,66 3 
1281035,49 66 
1281044,03 69 
1281559,43 75 
1281951,77 66 
1281961,51 69 
1282086,05 75 
1282128,51 66 
1282144,94 69 
1283713,95 75 
1283886,6 66 
1283896,41 69 
1284309,27 75 
1284666,14 66 
1284680,19 69 
1284830,89 68 
1284835,48 74 
1284835,48 65 
1284835,48 3 
1285016,11 66 
1285030,4 69 
1286293,69 75 
1286396,04 66 
1286398,49 69 
1286811,1 75 
1286979,82 66 
1286982,44 69 
1287371,87 75 
1287535,73 66 
1287549,06 69 
1288046,1 75 
1288134,68 66 
1288149,51 69 
1288657,91 75 
1288807,7 66 
1288816,68 69 
1288850,36 68 
1290634,95 74 
1290634,95 4 
1291026,82 66 
1291035 69 
1291422,27 75 
1291603,6 66 
1291618,81 69 
1292202,4 75 
1292264,27 66 
1292269,55 69 
1292681,55 75 
1292827,22 66 
1292836,44 69 
1293270,28 75 
1293483,3 65 
1293483,3 1 
1293575,47 66 
1293587,06 69 
1294654,55 68 
1294893,79 74 
1294893,79 65 
1294893,79 3 
1294982,43 65 
1294982,43 1 
1295263,25 66 
1295271,54 69 
1295485,21 75 
1295723,55 66 
1295738,63 69 
1296138,3 75 
1296427,34 66 
1296439,15 69 
1296482,63 65 
1296482,63 1 
1298245,72 75 
1298334,67 66 
1298340,78 69 
1298793,12 75 
1298866,18 66 
1298874,72 69 
1298908,43 68 
1299325,9 74 
1299325,9 65 
1299325,9 3 
1299402,58 66 
1299408,48 69 
1300251,79 75 
1300568,22 66 
1300575,89 69 
1300698,29 75 
1300915,73 66 
1300925,92 69 
1301311,7 75 
1301555,7 66 
1301559,99 69 
1301826,13 75 
1301939,37 66 
1301943,4 69 
1302483,62 75 
1302683,25 66 
1302693,95 69 
1303106,47 75 
1303215,24 66 
1303227,69 69 
1303344,49 68 
1303594,99 74 
1303594,99 65 
1303594,99 3 
1303779,17 66 
1303794,71 69 
1304191,44 75 
1304314,8 66 
1304328,53 69 
1305437,64 75 
1305615,28 66 
1305629,51 69 
1306326,32 75 
1306483,39 66 
1306496,84 69 
1307222,58 75 
1307527,62 66 
1307531,28 69 
1307614,43 68 
1307911,81 74 
1307911,81 65 
1307911,81 3 
1308147,41 66 
1308164,71 69 
1308507,13 75 
1308630,53 66 
1308648,49 69 
1309306,38 75 
1309495,52 66 
1309499,12 69 
1310019,55 75 
1310073,23 66 
1310083,3 69 
1310558,26 75 
1310755,71 66 
1310767,18 69 
1311131,38 75 
1311255,29 66 
1311267,21 69 
1311711,92 75 
1311903,58 66 
1311917,64 69 
1311935,45 68 
1312237,41 74 
1312237,41 65 
1312237,41 3 
1312472,28 66 
1312484,7 69 
1313854,99 75 
1314127,41 66 
1314136,02 69 
1316073,7 75 
1316300,37 64 
1316304,53 68 
1316442,51 74 
1316442,51 4 
1316683,34 66 
1316688,14 69 
1316994,04 75 
1317196,01 66 
1317204,99 69 
1317794,13 75 
1317852,9 66 
1317855,84 69 
1319137,69 75 
1319351,5 66 
1319356,92 69 
1319635,4 75 
1319835,27 66 
1319840,8 69 
1320039,44 75 
1320129,61 66 
1320140,89 69 
1320457,64 68 
1322706,67 74 
1322706,67 65 
1322706,67 3 
1322959,52 66 
1322976,04 69 
1326712,52 68 
1328265,57 74 
1328265,57 65 
1328265,57 3 
1328418,45 66 
1328430,19 69 
1329238,52 75 
1329375,08 66 
1329381,05 69 
1331017,87 75 
1331421,46 66 
1331432,53 69 
1331645,63 75 
1331883,82 66 
1331899,54 69 
1332186,65 75 
1332291,5 64 
1332300,17 68 
1332676,08 74 
1332676,08 4 
1332911,46 66 
1332917,11 69 
1333926 75 
1334047,24 66 
1334051,22 69 
1335066,93 75 
1335299,1 66 
1335302,29 69 
1335737,84 75 
1335887,37 66 
1335902,59 69 
1336686,71 68 
1337018,61 74 
1337018,61 4 
1337179,3 66 
1337186,88 69 
1338313,88 75 
1338411,92 66 
1338421,31 69 
1338812,55 75 
1339131,2 66 
1339138,74 69 
1339449,65 75 
1339691,55 66 
1339705,5 69 
1340361,9 75 
1340587,37 66 
1340589,86 69 
1341023,62 68 
1341441,49 74 
1341441,49 4 
1341619,36 66 
1341623,77 69 
1341998,42 75 
1342176,62 66 
1342191,16 69 
1342494,14 75 
1342707,38 66 
1342724,75 69 
1343029,64 75 
1343244,13 66 
1343258,53 69 
1344297,77 75 
1344418,16 66 
1344425,88 69 
1345460,04 68 
1346985,72 74 
1346985,72 65 
1346985,72 3 
1347143,28 66 
1347144,46 69 
1347970,36 75 
1348155,18 66 
1348162,01 69 
1348283,58 65 
1348283,58 1 
1350029,48 75 
1350245,28 66 
1350247,77 69 
1350997,73 68 
1351554,86 74 
1351554,86 65 
1351554,86 3 
1351755,14 66 
1351764,67 69 
1353357,52 75 
1353503,98 66 
1353516,18 69 
1355109,52 75 
1355279,45 66 
1355284,3 69 
1355567,65 68 
1358897,81 74 
1358897,81 4 
1359127,2 66 
1359136,96 69 
1361777,47 75 
1362003,33 66 
1362005,98 69 
1362906,81 68 
1363182,5 65 
1363182,5 1 
1366782,74 65 
1366782,74 1 
1373709,73 74 
1373709,73 4 
1373794,88 66 
1373798,18 69 
1375237,72 75 
1375399,33 66 
1375416,08 69 
1377718,02 68 
1380067,81 74 
1380067,81 65 
1380067,81 3 
1380239,29 66 
1380253,05 69 
1380584,11 65 
1380584,11 1 
1384089,52 68 
1385382,47 65 
1385382,47 1 
1401178,68 74 
1401178,68 65 
1401178,68 3 
1401439,41 66 
1401452,56 69 
1405189,16 68 
1411158,34 74 
1411158,34 65 
1411158,34 3 
1411399,65 66 
1411410,16 69 
1413025,84 75 
1413155,28 66 
1413161,61 69 
1413577,34 75 
1413711,51 66 
1413728,65 69 
1414151,54 75 
1414307,44 66 
1414312,66 69 
1414474,23 75 
1414615,38 66 
1414629,33 69 
1415051,39 75 
1415377,5 64 
1415380,35 68 
1415483,12 74 
1415483,12 65 
1415483,12 3 
1416031,43 66 
1416047,1 69 
1416194,12 75 
1416431,5 66 
1416447,39 69 
1416643,25 75 
1417663,3 66 
1417665,1 69 
1418102,92 75 
1418287,58 66 
1418299,02 69 
1418611,39 75 
1418835,27 66 
1418849,22 69 
1419121,63 75 
1419467,32 66 
1419483,07 69 
1419500,41 68 
1419927,3 74 
1419927,3 4 
1420087,6 66 
1420100,13 69 
1421169,69 75 
1421363,69 66 
1421367,94 69 
1421719,19 75 
1421827,15 66 
1421834,86 69 
1422165,86 75 
1422399,07 66 
1422402,24 69 
1422842,48 75 
1423011,53 66 
1423019,09 69 
1423417,68 75 
1423611,59 66 
1423619,56 69 
1423936,54 68 
1424051,56 74 
1424051,56 4 
1424243,52 66 
1424253,3 69 
1424530,86 75 
1424731,4 66 
1424737,09 69 
1425175,68 205
1425175,68 150
1425175,68 179
1426172,14 68 
1426224,02 74 
1426224,02 65 
1426224,02 3 
1426339,23 66 
1426354,91 69 
1426697,24 75 
1426972,41 66 
1426988,84 69 
1427845,87 75 
1427914,47 66 
1427922,81 69 
1427995,65 75 
1428112,67 66 
1428123 69 
1430241,42 68 
1431517,57 74 
1431517,57 65 
1431517,57 3 
1431619,22 66 
1431625,58 69 
1432569,66 75 
1432643,33 66 
1432659,75 69 
1435053,53 75 
1435162,92 66 
1435178,37 69 
1435274,95 75 
1435463,43 66 
1435478,58 69 
1435528,79 68 
1438501,65 74 
1438501,65 65 
1438501,65 3 
1438578,48 66 
1438581,09 69 
1439821,24 75 
1439959,41 66 
1439965,55 69 
1440575,45 75 
1440688,16 66 
1440699,23 69 
1441653,84 75 
1441887,37 66 
1441900,14 69 
1442159,77 75 
1442327,27 66 
1442333,85 69 
1442517,47 68 
1442527,49 74 
1442527,49 65 
1442527,49 3 
1443228,49 66 
1443234,46 69 
1444405,72 75 
1444587,42 66 
1444602,21 69 
1445453,83 75 
1445663,23 66 
1445669,69 69 
1446474,68 75 
1446619,23 64 
1446637,12 68 
1447313,92 74 
1447313,92 65 
1447313,92 3 
1447567,29 66 
1447571,27 69 
1447811,21 75 
1448030,71 66 
1448038,19 69 
1451341,51 68 
1451797,14 74 
1451797,14 65 
1451797,14 3 
1451955,32 66 
1451958,33 69 
1452315,22 75 
1452655,29 66 
1452658,65 69 
1452970,36 75 
1453207,46 66 
1453208,72 69 
1453478,57 75 
1453546,35 66 
1453559,29 69 
1454741,33 75 
1454939,15 66 
1454943,49 69 
1455139,36 75 
1455578,97 66 
1455593,93 69 
1455753,42 75 
1456707,68 64 
1456712,09 68 
1456774,92 74 
1456774,92 65 
1456774,92 3 
1457031,39 66 
1457045,05 69 
1459419,09 75 
1459623,21 66 
1459630,44 69 
1460781,74 68 
1461253,47 74 
1461253,47 65 
1461253,47 3 
1461387,16 66 
1461398,45 69 
1461515,24 75 
1461695,37 66 
1461698,66 69 
1462421,72 75 
1462571,65 66 
1462582,61 69 
1463096,02 75 
1463287,03 66 
1463299,82 69 
1464686,94 75 
1465555,13 64 
1465568,22 68 
1466182,75 74 
1466182,75 65 
1466182,75 3 
1466431,31 66 
1466435,69 69 
1466743,11 75 
1467132,33 66 
1467136,11 69 
1469490,17 75 
1469679,97 66 
1469688,02 69 
1469953,81 75 
1470239,28 64 
1470255,12 68 
1470407,41 74 
1470407,41 65 
1470407,41 3 
1470723,56 66 
1470738,82 69 
1472484,58 75 
1472655,53 66 
1472656,94 69 
1474142,07 75 
1474196,31 66 
1474208,52 69 
1474425,04 68 
1475054,8 74 
1475054,8 65 
1475054,8 3 
1475187,17 66 
1475192,39 69 
1479078,76 68 
1490325,71 74 
1490325,71 65 
1490325,71 3 
1490568,55 66 
1490570,78 69 
1494340,89 68 
1495185,06 74 
1495185,06 65 
1495185,06 3 
1495519,11 66 
1495524,78 69 
1499193,9 68 
1582621,97 74 
1582621,97 65 
1582621,97 3 
1582970,99 66 
1582974,48 69 
1583937,52 75 
1584067,5 66 
1584075,59 69 
1586644,1 68 
1586978,09 74 
1586978,09 65 
1586978,09 3 
1587431,76 66 
1587444,47 69 
1588222,16 75 
1588438,54 66 
1588445,6 69 
1590853,64 75 
1591271,77 64 
1591280,83 68 
1593645,76 74 
1593645,76 65 
1593645,76 3 
1594176,74 66 
1594183,03 69 
1597652,37 68 
1602479,22 74 
1602479,22 65 
1602479,22 3 
1603472,18 66 
1603473,36 69 
1606492,47 68 
1607125,58 74 
1607125,58 65 
1607125,58 3 
1607962,38 66 
1607976,81 69 
1611146,27 68 
1611602,22 74 
1611602,22 65 
1611602,22 3 
1611714,32 66 
1611729,71 69 
1615616,09 68 
1616229,56 74 
1616229,56 65 
1616229,56 3 
1616370,68 66 
1616383,22 69 
1620253 68 
1621554,41 74 
1621554,41 65 
1621554,41 3 
1622215,23 66 
1622221,04 69 
1625574,19 68 
1629253,75 74 
1629253,75 65 
1629253,75 3 
1629423,99 66 
1629426,63 69 
1633262,87 68 
1645878,29 74 
1645878,29 65 
1645878,29 3 
1646107,28 66 
1646122,59 69 
1649892,28 68 
1660765,29 74 
1660765,29 65 
1660765,29 3 
1661075,42 66 
1661084 69 
1664770,67 68 
1706991,58 74 
1706991,58 65 
1706991,58 3 
1707155,04 66 
1707169,16 69 
1708357,91 75 
1708579,27 66 
1708586,97 69 
1709051,18 75 
1709293,05 66 
1709304,2 69 
1709421,45 75 
1709659,7 66 
1709671,2 69 
1709979,11 75 
1710199,45 66 
1710205,08 69 
1710679,64 75 
1710891,4 66 
1710905,4 69 
1711005,85 68 
1711310,92 74 
1711310,92 65 
1711310,92 3 
1711772,03 66 
1711789,36 69 
1711894,75 75 
1712199,44 66 
1712206,81 69 
1712589,11 75 
1712666,21 66 
1712673,52 69 
1715325,51 68 
1717297,95 74 
1717297,95 65 
1717297,95 3 
1717803,9 66 
1717810,79 69 
1719965,63 75 
1720367,07 66 
1720379,3 69 
1720501,94 75 
1720608,32 66 
1720612,85 69 
1721313,56 68 
1722585,35 74 
1722585,35 65 
1722585,35 3 
1722707,24 66 
1722714,38 69 
1726601,3 68 
1728363,17 74 
1728363,17 65 
1728363,17 3 
1728670,99 66 
1728685,59 69 
1732371,88 68 
1748253,14 206
1748253,14 155
1748253,14 175
1749251,89 68 
1756351,34 65 
1756351,34 1 
1762833,39 74 
1762833,39 65 
1762833,39 3 
1763031,42 66 
1763045,14 69 
1764751,29 65 
1764751,29 1 
1766848,2 68 
1767642,32 74 
1767642,32 4 
1767699,14 66 
1767715,36 69 
1767929,88 75 
1768358,54 66 
1768365,98 69 
1768451,3 65 
1768451,3 1 
1769758,34 75 
1769971,79 66 
1769983,83 69 
1770255,05 75 
1770563,17 66 
1770567,9 69 
1771651,83 68 
1771909,41 74 
1771909,41 65 
1771909,41 3 
1771975,69 66 
1771985,28 69 
1772151,33 65 
1772151,33 1 
1772681,21 75 
1772827,4 66 
1772836,01 69 
1775921,82 68 
1777989,62 74 
1777989,62 4 
1778450,41 66 
1778456,96 69 
1778594,62 75 
1778759,33 66 
1778773,91 69 
1779125,71 75 
1779395,68 66 
1779407,99 69 
1779651,15 65 
1779651,15 1 
1779721,61 75 
1780348,23 66 
1780358,78 69 
1780442,59 75 
1780578,48 66 
1780592,26 69 
1781451,37 65 
1781451,37 1 
1782002,49 75 
1782294,36 64 
1782309,99 68 
1782461,75 74 
1782461,75 4 
1782530,1 66 
1782543,63 69 
1784098 75 
1784255,23 66 
1784261,43 69 
1785217,52 75 
1785384,05 66 
1785395,57 69 
1785831,56 75 
1785967,13 66 
1785979,36 69 
1786242,33 75 
1786431,44 66 
1786446,39 69 
1786480,14 68 
1786878,75 74 
1786878,75 4 
1787031,28 66 
1787046,79 69 
1787394,15 75 
1787575,18 66 
1787580,71 69 
1788863,17 75 
1789023,02 66 
1789031,68 69 
1790582,64 75 
1790791,04 66 
1790799,72 69 
1790899,94 68 
1790996,49 74 
1790996,49 65 
1790996,49 3 
1791108,75 66 
1791116,58 69 
1791766,37 75 
1791822,74 66 
1791833,83 69 
1792165,59 75 
1792262,85 66 
1792267,79 69 
1792891,31 75 
1793004,2 66 
1793018,1 69 
1793317,63 75 
1793435,16 66 
1793451,76 69 
1793817,34 75 
1793874,07 66 
1793885,39 69 
1794421,46 75 
1794514,8 66 
1794519,53 69 
1794869,62 75 
1795099,06 64 
1795103,21 68 
1795674,6 74 
1795674,6 65 
1795674,6 3 
1795783,08 66 
1795787,04 69 
1798194,58 75 
1798311,34 66 
1798322,11 69 
1799690,1 68 
1803159,6 74 
1803159,6 4 
1803447,51 66 
1803459,75 69 
1804017,58 75 
1804151,41 66 
1804159,95 69 
1804482,62 75 
1804546,72 66 
1804560,48 69 
1805049,68 75 
1805227,23 66 
1805244,07 69 
1805802,51 75 
1805927,92 66 
1805944,58 69 
1806601,57 75 
1807166,05 66 
1807178,88 69 
1807212,3 68 
1807410,53 74 
1807410,53 4 
1807591,32 66 
1807596,05 69 
1808450,53 75 
1808598,57 66 
1808613,3 69 
1808861,71 75 
1808982,39 66 
1808996,93 69 
1809357,54 75 
1809531,37 66 
1809547,39 69 
1810381,88 75 
1810485,89 66 
1810498,07 69 
1810989,86 75 
1811050,53 66 
1811065,16 69 
1811065,6 65 
1811065,6 1 
1811433,29 68 
1811614,44 74 
1811614,44 4 
1812034,61 66 
1812049,19 69 
1812151,24 65 
1812151,24 1 
1812410,05 75 
1812567,86 66 
1812582,97 69 
1812805,96 75 
1812932,28 66 
1812949,93 69 
1813357,64 75 
1813515,24 66 
1813517,29 69 
1815635,63 68 
1820353,42 74 
1820353,42 65 
1820353,42 3 
1820514,84 66 
1820522,48 69 
1821278,63 75 
1821396,7 66 
1821406,39 69 
1822478,81 75 
1822579,68 66 
1822591,02 69 
1823641,86 75 
1823875,1 66 
1823891,89 69 
1824375,37 68 
1825041,44 74 
1825041,44 4 
1825326,72 66 
1825342,84 69 
1828965,57 75 
1829039,15 66 
1829045,57 69 
1829079,06 68 
1831351,24 65 
1831351,24 1 
1843577,34 74 
1843577,34 4 
1843703,17 66 
1843706,77 69 
1847593,17 68 
1848417,35 74 
1848417,35 4 
1848460,43 66 
1848477,08 69 
1849029,67 75 
1849150,4 66 
1849160,93 69 
1852431,36 68 
1853951,42 65 
1853951,42 1 
1907650,34 74 
1907650,34 65 
1907650,34 3 
1907991,35 66 
1908005,73 69 
1911658,71 68 
1911902,43 74 
1911902,43 4 
1912003,44 66 
1912009,09 69 
1913114,46 75 
1913259,13 66 
1913276,51 69 
1913603,03 75 
1913691,41 66 
1913693,93 69 
1914193,49 75 
1914287 66 
1914293,93 69 
1914838,32 75 
1915128,05 66 
1915144,6 69 
1915912,01 68 
1919613,55 74 
1919613,55 4 
1919707,18 66 
1919714,67 69 
1923634,61 68 
1926757,69 74 
1926757,69 4 
1927007,49 66 
1927020,35 69 
1930551,27 65 
1930551,27 1 
1930773,39 68 
1935657,17 74 
1935657,17 4 
1936126,94 66 
1936143,89 69 
1939338,73 75 
1939851,24 64 
1939863,44 68 
1947851,18 65 
1947851,18 1 
1949456,62 65 
1949456,62 1 
1978151,2 65 
1978151,2 1 
1980751,51 65 
1980751,51 1 
2030051,33 65 
2030051,33 1 
2049151,36 65 
2049151,36 1 
2052051,18 65 
2052051,18 1 
2070951,28 65 
2070951,28 1 
2103451,26 65 
2103451,26 1 
2108661,2 207
2108661,2 150
2108661,2 179
2109676,55 68 
2165258,16 74 
2165258,16 65 
2165258,16 3 
2165370,31 66 
2165385,53 69 
2169271,97 68 
2172713,23 74 
2172713,23 65 
2172713,23 3 
2172851,1 66 
2172857,89 69 
2176727,54 68 
2179141,67 74 
2179141,67 65 
2179141,67 3 
2179887,83 66 
2179896,54 69 
2183149,4 68 
2187818,13 74 
2187818,13 65 
2187818,13 3 
2187971,33 66 
2187986,04 69 
2191855,74 68 
2199245,26 74 
2199245,26 65 
2199245,26 3 
2199615,47 66 
2199628,26 69 
2200793,08 75 
2201026,39 66 
2201029,52 69 
2202317,58 75 
2202411,66 66 
2202414,02 69 
2203264,46 68 
2205941,42 74 
2205941,42 65 
2205941,42 3 
2206192,25 66 
2206199,94 69 
2206566,68 75 
2206634,43 66 
2206650,34 69 
2209952,9 68 
2301201,89 74 
2301201,89 65 
2301201,89 3 
2301302,77 66 
2301305,97 69 
2305208,9 68 
2305573,44 74 
2305573,44 65 
2305573,44 3 
2306082,8 66 
2306093,04 69 
2309595,79 68 
2314665,23 74 
2314665,23 65 
2314665,23 3 
2315443,55 66 
2315450,06 69 
2318685,86 68 
2319909,8 74 
2319909,8 65 
2319909,8 3 
2320386,04 66 
2320403,76 69 
2322575,3 75 
2322775,97 66 
2322788,97 69 
2323923,29 68 
2324854,03 74 
2324854,03 65 
2324854,03 3 
2325658,76 66 
2325674,49 69 
2328860,36 68 
2424165,42 74 
2424165,42 65 
2424165,42 3 
2424388,29 66 
2424399,8 69 
2428186,08 68 
2432181,48 74 
2432181,48 65 
2432181,48 3 
2432338,84 66 
2432355,82 69 
2436192,18 68 
2439992,33 74 
2439992,33 65 
2439992,33 3 
2440203,16 66 
2440211,89 69 
2443998,35 68 
2465300,65 208
2465300,65 159
2465300,65 170
2466298,98 68 
2466478,42 74 
2466478,42 4 
2466767,67 66 
2466782,09 69 
2467570,07 75 
2467778,87 66 
2467782,91 69 
2470485 68 
2470801,68 74 
2470801,68 4 
2471118,79 66 
2471135,42 69 
2471629,43 75 
2471795,04 66 
2471802,65 69 
2474674,27 75 
2474825,45 64 
2474838,29 68 
2475380,21 74 
2475380,21 4 
2475770,92 66 
2475772,28 69 
2476010,2 75 
2476191,07 66 
2476206,03 69 
2476338,89 75 
2476922,46 66 
2476939,94 69 
2477021,18 75 
2477286,84 66 
2477290,34 69 
2478117,29 75 
2478354,66 66 
2478357,93 69 
2478703,19 75 
2478930,83 66 
2478941,53 69 
2479391,84 68 
2480037,57 74 
2480037,57 4 
2480166,69 66 
2480175,96 69 
2481137,3 75 
2481358,74 66 
2481376,66 69 
2481799,27 75 
2482102,83 66 
2482110,53 69 
2482369,31 75 
2482595,15 66 
2482610,9 69 
2483034,79 75 
2483283,21 66 
2483294,77 69 
2483601,46 75 
2483879,43 66 
2483895,23 69 
2484045,45 68 
2484178,77 74 
2484178,77 4 
2484314,89 66 
2484328,82 69 
2484754,24 75 
2484938,93 66 
2484946,31 69 
2485188,87 75 
2485494,88 66 
2485496,35 69 
2486098,9 73 
2486785,5 75 
2486998,81 66 
2487014,28 69 
2487909,31 75 
2487989,59 66 
2487998,34 69 
2488198,67 68 
2488246,36 74 
2488246,36 4 
2488395,51 66 
2488398,78 69 
2489218,05 75 
2489326,91 66 
2489332,75 69 
2491141,34 75 
2491246,92 66 
2491250,88 69 
2492251,75 68 
2493102,83 74 
2493102,83 4 
2493206,75 66 
2493218,96 69 
2493962,89 75 
2494094,79 66 
2494102,99 69 
2494945,15 75 
2495063,78 66 
2495070,51 69 
2495474,02 75 
2495655,09 66 
2495670,86 69 
2495978,84 75 
2496096,27 66 
2496104,54 69 
2496665,22 75 
2496802,84 66 
2496805,88 69 
2497122,14 68 
2497792,59 74 
2497792,59 4 
2498006,71 66 
2498022,6 69 
2499190,36 75 
2499382,75 66 
2499390,47 69 
2500345,29 75 
2500486,84 66 
2500491,64 69 
2500498,38 73 
2501491,3 75 
2501654,22 66 
2501658,91 69 
2501809 68 
2502357,3 74 
2502357,3 4 
2502503,49 66 
2502509,43 69 
2503726,27 75 
2503811,18 66 
2503827,1 69 
2504578,82 75 
2504735,41 66 
2504744,46 69 
2506362,51 68 
2507733,36 74 
2507733,36 4 
2507851,16 66 
2507863,44 69 
2510221,26 75 
2510264,93 66 
2510282,21 69 
2510864,06 75 
2510927,22 66 
2510932,64 69 
2511750,24 68 
2512954,76 74 
2512954,76 4 
2513231,36 66 
2513234,49 69 
2514098,48 73 
2516970,78 68 
2527698,36 65 
2527698,36 1 
2535198,33 65 
2535198,33 1 
2538298,33 65 
2538298,33 1 
2544298,41 65 
2544298,41 1 
2557598,43 65 
2557598,43 1 
2559698,34 65 
2559698,34 1 
2562498,3 65 
2562498,3 1 
2563098,33 65 
2563098,33 1 
2576998,5 65 
2576998,5 1 
2579098,45 65 
2579098,45 1 
2610298,48 65 
2610298,48 1 
2611598,33 65 
2611598,33 1 
2625198,32 65 
2625198,32 1 
2633933,97 74 
2633933,97 4 
2633978,59 66 
2633993,29 69 
2634541,05 75 
2634738,1 66 
2634744,25 69 
2637947,17 68 
2656603,52 65 
2656603,52 1 
2670498,27 65 
2670498,27 1 
2672398,33 65 
2672398,33 1 
2681198,48 65 
2681198,48 1 
2700898,34 65 
2700898,34 1 
2706298,47 65 
2706298,47 1 
2707798,26 65 
2707798,26 1 
2715898,31 65 
2715898,31 1 
2717698,41 65 
2717698,41 1 
2722198,31 65 
2722198,31 1 
2723398,41 65 
2723398,41 1 
2724498,39 65 
2724498,39 1 
2724898,26 65 
2724898,26 1 
2727498,49 65 
2727498,49 1 
2734598,31 65 
2734598,31 1 
2745098,33 65 
2745098,33 1 
2749561,32 74 
2749561,32 4 
2749894,8 66 
2749898,08 69 
2753584,32 68 
2761798,3 65 
2761798,3 1 
2762598,36 65 
2762598,36 1 
2768798,32 65 
2768798,32 1 
2777598,44 65 
2777598,44 1 
2804598,29 65 
2804598,29 1 
2819398,4 65 
2819398,4 1 
2819798,49 65 
2819798,49 1 
2819994,08 74 
2819994,08 4 
2820690,48 66 
2820702,16 69 
2824004,79 68 
2824693,44 74 
2824693,44 4 
2825181,95 66 
2825189,03 69 
2828708,97 68 
2835198,86 65 
2835198,86 1 
2836783,39 209
2836783,39 150
2836783,39 179
2837782,47 68 
2850274,21 74 
2850274,21 65 
2850274,21 3 
2850320,5 66 
2850325,33 69 
2850353,99 75 
2850642,65 66 
2850658,61 69 
2851482,13 75 
2851561,99 66 
2851576,03 69 
2852017,48 75 
2852329,99 66 
2852343,28 69 
2852437,01 75 
2852682,73 66 
2852693,28 69 
2852958,52 75 
2853254,35 66 
2853260,66 69 
2853393,55 75 
2853570,46 66 
2853577,33 69 
2854166,93 75 
2854622,78 64 
2854628,53 68 
2854706,1 74 
2854706,1 65 
2854706,1 3 
2854947,03 66 
2854961,67 69 
2855239,3 75 
2855642,68 66 
2855645,76 69 
2855989,64 75 
2856190,61 66 
2856196,07 69 
2856451,08 75 
2856762,37 66 
2856779,81 69 
2856845,37 75 
2857010,58 66 
2857013,54 69 
2857510,55 75 
2857871,61 66 
2857880,61 69 
2857915,35 75 
2858054,32 66 
2858064,03 69 
2858102,29 75 
2858466,98 66 
2858481,06 69 
2858649,79 75 
2859266 64 
2859281,64 68 
2859297,93 74 
2859297,93 65 
2859297,93 3 
2859726,75 66 
2859732,18 69 
2859968,87 75 
2860115,44 66 
2860132,3 69 
2860645,52 75 
2860855,32 66 
2860866,17 69 
2861054,57 75 
2861380,8 66 
2861383,49 69 
2861584,8 75 
2861910,55 66 
2861917,06 69 
2862175,38 75 
2862390,83 66 
2862400,68 69 
2862700,84 75 
2862895,53 66 
2862901,41 69 
2863143,16 75 
2863394,58 64 
2863401,79 68 
2863478,71 74 
2863478,71 65 
2863478,71 3 
2863658,78 66 
2863668,31 69 
2863978,69 75 
2864406,56 66 
2864418,9 69 
2864836,93 75 
2865046,81 66 
2865052,91 69 
2865866,32 75 
2866170,98 66 
2866186,91 69 
2866498,74 75 
2866679,41 66 
2866687,3 69 
2866849,3 75 
2867062,75 66 
2867070,93 69 
2867383,06 75 
2867666,94 64 
2867671,72 68 
2867874,55 74 
2867874,55 65 
2867874,55 3 
2868074,61 66 
2868088,37 69 
2868425,26 75 
2868667,38 66 
2868672,36 69 
2869018,61 75 
2869211,02 66 
2869222,57 69 
2870057 75 
2870271,94 66 
2870273,27 69 
2870602,76 75 
2870686,54 66 
2870690,36 69 
2870941,43 75 
2871162,91 66 
2871174,07 69 
2871586,68 75 
2871850,75 66 
2871858 69 
2871892,36 68 
2872020,66 74 
2872020,66 65 
2872020,66 3 
2872250,67 66 
2872258,31 69 
2872554,74 75 
2872902,79 66 
2872908,75 69 
2873179,58 75 
2873383,32 66 
2873392,68 69 
2873650,83 75 
2873862,69 66 
2873876,42 69 
2874012,94 75 
2874206,63 66 
2874209,97 69 
2874727,07 75 
2874780,57 66 
2874793,78 69 
2874941,81 75 
2875126,55 66 
2875143,74 69 
2875664,8 75 
2875971,17 66 
2875977,78 69 
2876028,1 68 
2876070,38 74 
2876070,38 65 
2876070,38 3 
2876276,33 66 
2876277,86 69 
2876700,73 75 
2876765,97 66 
2876778,32 69 
2877421,12 75 
2877694,55 66 
2877712,37 69 
2878046,56 75 
